post_comment,id,sentence,entity,pos_sentiment_words,neg_sentiment_words,textblob,sentiment
post,360_cmt,haiza sao tui ăn cái món này hok đc nha huuu,"['sao tui', 'cái món này hok đc']",[],[],0.0,6.428571429
post,360_cmt,zangnoitro,['zangnoitro'],[],[],0.0,6.428571429
post,360_cmt,01,['01'],[],[],0.0,6.428571429
post,360_cmt,hailey,['hailey'],[],[],0.0,6.428571429
post,360_cmt,sebbbbbb,[],[],[],0.0,6.428571429
post,360_cmt,thái sơn,[],[],[],0.0,6.428571429
post,360_cmt,kaya sao lại giống bơ đậu phộng được b,['kaya sao lại'],[],[],0.0,6.428571429
post,360_cmt,kaya làm từ trứng bơ  dừa,['kaya làm'],[],[],0.0,6.428571429
post,360_cmt,lá dứa,[],[],[],0.0,6.428571429
post,360_cmt,vị nó khác hoàn toàn bơ đậu phộng mà,['vị nó khác'],[],[],0.0,6.428571429
post,361_cmt,sofia,[],[],[],0.0,6.428571429
post,361_cmt,can confirm,[],[],[],0.0,6.428571429
post,362_cmt,i was on board until you went from thailand to petra for 1 day,"['thailand', '1 day']",[],[],0.0,6.428571429
post,362_cmt,this just proves it,[],['proves'],[],0.3,7.5
post,362_cmt,s not enough,[],[],[],0.0,6.428571429
post,362_cmt,1 day in bangkok is mad,"['1 day', 'bangkok']",[],['mad'],-0.625,4.196428571
post,362_cmt,10 days is not enough for me to travel japan so how is it going to be enough with many countries,"['10 day', 'japan']",['many'],[],0.1666666666666666,7.023809524
post,362_cmt,1 day in petra is not realistic,['1 day'],['realistic'],[],-0.0833333333333333,6.130952381
post,362_cmt,unless you just want to mark it off from your bucket list,[],[],[],0.0,6.428571429
post,362_cmt,most people only get a certain amount of annual leave from their jobs but still want to see the world,['annual'],"['most', 'certain']",[],0.2380952380952381,7.278911565
post,362_cmt,so 10 days is way better than none,['10 day'],['better'],[],0.5,8.214285714
post,362_cmt,just because you can doesnt mean you should,[],[],['mean'],-0.3125,5.3125
post,362_cmt,the travel days inbetween,[],[],[],0.0,6.428571429
post,362_cmt,the planes will ruin half your day a couple of times throughout the trip,['half your day'],[],[],0.0,6.428571429
post,362_cmt,14 countries in under 4 weeks last year  did 9 countries in 3,"['14', 'under 4 week last year', '9', '3']",[],[],0.0,6.428571429
post,362_cmt,5 weeks this year,['5 week this year'],[],[],0.0,6.428571429
post,362_cmt,dont count the time make the time count,[],[],[],0.0,6.428571429
post,362_cmt,ecological footprint through the roof in just 10 days,['just 10 day'],['ecological'],[],0.4,7.857142857
post,362_cmt,i know ppl have limited time off but isnt it more enriching to spend 10 days just in one country vs tick,"['10 day', 'one']",['more'],['limited'],0.2142857142857143,7.193877551
post,362_cmt,box travel,[],[],[],0.0,6.428571429
post,362_cmt,it is more than enough time,[],['more'],[],0.25,7.321428571
post,362_cmt,by day 7 im usually pretty exhausted,[],['pretty'],"['usually', 'exhausted']",-0.075,6.160714286
post,362_cmt,last december 10 day road trip to west coast usa from netherlands,"['last december 10 day', 'west coast usa', 'netherlands']",[],[],0.0,6.428571429
post,362_cmt,2 plane days and 8 days to travel,"['2 plane day', '8 day']",[],[],0.0,6.428571429
post,362_cmt,4 big city,['4'],[],[],0.0,6.428571429
post,362_cmt,s 3 nature parks and 4 states,"['3', '4']",[],[],0.0,6.428571429
post,362_cmt,love this,[],['love'],[],0.5,8.214285714
post,362_cmt,how do you manage to travel so much,[],['much'],[],0.2,7.142857143
post,362_cmt,x,[],[],[],0.0,6.428571429
post,362_cmt,id wanna spend longer there,[],[],[],0.0,6.428571429
post,362_cmt,phuket let,[],[],[],0.0,6.428571429
post,362_cmt,s go,[],[],[],0.0,6.428571429
post,362_cmt,more than 10 days and i,['more than 10 day'],[],[],0.0,6.428571429
post,362_cmt,m gonna just live there,[],['live'],[],0.1363636363636363,6.915584416
post,362_cmt,the way i would be so tired but better than not travelling at all,[],['better'],['tired'],0.0499999999999999,6.607142857
post,362_cmt,when i have to go back home on 14 flight,['14'],[],[],0.0,6.428571429
post,362_cmt,i might skip petra and stop in malaysia instead lol,['malaysia'],['lol'],[],0.8,9.285714286
post,363_cmt,price perpax,[],[],[],0.0,6.428571429
post,363_cmt,need to resevertion,[],[],[],0.0,6.428571429
post,363_cmt,dollyrvsx dim sum,['dollyrvsx dim sum'],[],[],0.0,6.428571429
post,363_cmt,your fav,[],[],[],0.0,6.428571429
post,363_cmt,isnt it the steamboat restaurant,[],[],[],0.0,6.428571429
post,363_cmt,try to book last sat,[],[],[],0.0,6.428571429
post,363_cmt,sun both days fully reservation,['sun'],[],[],0.0,6.428571429
post,363_cmt,fiqah sam,['fiqah sam'],[],[],0.0,6.428571429
post,363_cmt,nurulhuda ni eh hahaha,[],['hahaha'],[],0.2,7.142857143
post,363_cmt,thanks for sharing,[],['thanks'],[],0.2,7.142857143
post,363_cmt,would love to bring my family here one day,['one day'],['love'],[],0.5,8.214285714
post,363_cmt,how much per person,[],['much'],[],0.2,7.142857143
post,363_cmt,need to reservetion,[],[],[],0.0,6.428571429
post,363_cmt,laksa was not that nice when i ate it,[],['nice'],[],0.6,8.571428571
post,363_cmt,what,[],[],[],0.0,6.428571429
post,363_cmt,buffet time,[],[],[],0.0,6.428571429
post,364_cmt,kalau cuma seminggu di singapur aq pilih roaming aja 150 rb dpt 100 gb,"['kalau cuma seminggu', '150', '100']",[],[],0.0,6.428571429
post,364_cmt,gue yg ke asia tenggara sllu pke paketan dari telkomsel,"['asia tenggara', 'paketan dari telkomsel']",[],[],0.0,6.428571429
post,364_cmt,kalo pake modem rame² ribetnya pas kita ga di posisi yg barengan sm yg pegang modem,['kalo pake modem rame²'],[],[],0.0,6.428571429
post,364_cmt,jd ilang sinyalnya wkwk,['jd ilang sinyalnya wkwk'],[],[],0.0,6.428571429
post,364_cmt,klo pke telkomsel gmn caranya,['klo'],[],[],0.0,6.428571429
post,364_cmt,makasih infonya kk,['makasih infonya'],[],[],0.0,6.428571429
post,364_cmt,pake roaming indosat gimana ya,[],[],[],0.0,6.428571429
post,364_cmt,ada yang pernah cobain roaming xl gaa,['ada yang pernah cobain'],[],[],0.0,6.428571429
post,364_cmt,bisa ga dipake di sgp,[],[],[],0.0,6.428571429
post,364_cmt,ada yg mau barengan nonton coldplay sg,"['ada', 'mau barengan nonton']",[],[],0.0,6.428571429
post,364_cmt,aku sendirian nih dapet general standing tgl 23,"['aku sendirian nih', '23']",['general'],[],0.05,6.607142857
post,364_cmt,klo pake indosat mending beli roaming aja cm 100rb isi 100gb utk seminggu murah dan ga ribet mesti ganti2 simcard,"['klo pake indosat mend beli', '100', 'murah dan ga', 'ganti2']",[],[],0.0,6.428571429
post,364_cmt,pake telkomsel aja deh,[],[],[],0.0,6.428571429
post,364_cmt,murah dan signal bagus,['murah dan signal bagus'],[],[],0.0,6.428571429
post,364_cmt,lsg keganti jd singtel automatically di sh,['keganti jd singtel automatically'],[],[],0.0,6.428571429
post,364_cmt,roaming indosat bagus gak,[],[],[],0.0,6.428571429
post,364_cmt,kak modemnya pakai apa,"['kak', 'apa']",[],[],0.0,6.428571429
post,364_cmt,bedanya sm javamifi apa ka,['bedanya'],[],[],0.0,6.428571429
post,364_cmt,bukannya disana udah bnyk sinyal wifi ya,['bukannya disana'],[],[],0.0,6.428571429
post,364_cmt,kak ini bisa buat terima sms gak,['kak'],[],[],0.0,6.428571429
post,364_cmt,anya,['anya'],[],[],0.0,6.428571429
post,364_cmt,sharing aj g sie,[],[],[],0.0,6.428571429
post,364_cmt,kalo mau beli di mini mart cheers juga ada,"['kalo mau', 'mini mart', 'juga ada']",[],[],0.0,6.428571429
post,364_cmt,kalo pake roaming tsel aktifin paketannya bisa lgsg di sg kah,"['kalo', 'paketannya']",[],[],0.0,6.428571429
post,364_cmt,alhamdulillah jadi tkw,['alhamdulillah jadi tkw'],[],[],0.0,6.428571429
post,364_cmt,kak ini msh buka ga ya,"['kak', 'msh buka']",[],[],0.0,6.428571429
post,364_cmt,aku flight malem,[],[],[],0.0,6.428571429
post,364_cmt,saya beli singtel mahal sekali di toko2,"['saya beli', 'singtel mahal sekali']",[],[],0.0,6.428571429
post,364_cmt,kak lagi open jasa tour guide ga,"['kak lagi', 'jasa tour guide']",[],[],0.0,6.428571429
post,364_cmt,agak ribet kalo mau mencar,['ribet kalo'],[],[],0.0,6.428571429
post,364_cmt,roaming indosat,[],[],[],0.0,6.428571429
post,364_cmt,kalau rembes mah ngapain ribet2,"['kalau rembes mah', 'ribet2']",[],[],0.0,6.428571429
post,364_cmt,tinggal beli aja di changi pas turun,[],[],[],0.0,6.428571429
post,364_cmt,paymentnya pake va gak bisa ya kak,['kak'],[],[],0.0,6.428571429
post,364_cmt,info modem kak,['info modem kak'],[],[],0.0,6.428571429
post,364_cmt,kak ini ada di traveloka kan ya,"['kak ini ada', 'kan ya']",[],[],0.0,6.428571429
post,364_cmt,kalo belo di traveloka nggak apapa kak,['kalo belo'],[],[],0.0,6.428571429
post,364_cmt,thankyou kk,['thankyou kk'],[],[],0.0,6.428571429
post,364_cmt,iya mending beli sim card lokal paket data roaming mehong apalagi kalo tripnya lama,['mehong apalagi kalo tripnya'],[],[],0.0,6.428571429
post,364_cmt,zaidantrm,['zaidantrm'],[],[],0.0,6.428571429
post,364_cmt,andry k,[],[],[],0.0,6.428571429
post,364_cmt,di 7,['7'],[],[],0.0,6.428571429
post,364_cmt,11 juga ada gaes,"['11', 'juga', 'ada gaes']",[],[],0.0,6.428571429
post,364_cmt,di luar pelabuhan atau airport biar ngga mahal,['ngga mahal'],[],[],0.0,6.428571429
post,364_cmt,itu bisa lu pke kapan pun tiap ke sg,"['itu bisa lu', 'kapan']",[],[],0.0,6.428571429
post,364_cmt,sekali beli bisa pke berkali,[],[],[],0.0,6.428571429
post,364_cmt,yuniakhusna,[],[],[],0.0,6.428571429
post,364_cmt,save,[],[],[],0.0,6.428571429
post,364_cmt,kalau saya pakai esim untuk hp yg support esim jd ga perlu copat copot sim card,"['kalau saya pakai', 'perlu copat']",[],[],0.0,6.428571429
post,364_cmt,serius mau nanya,['serius mau nanya'],[],[],0.0,6.428571429
post,364_cmt,apakah harga hotel di sgp dibawa 1 juta bisa dpt kamar prifasi atau kamar kayak asrama tempat tidurnya tingkat,"['apakah harga hotel', 'dpt kamar prifasi atau kamar kayak asrama', 'tempat']",[],[],0.0,6.428571429
post,364_cmt,kamar kapsul,['kamar kapsul'],[],[],0.0,6.428571429
post,364_cmt,eike selalu beli di klook bisa di antar ke alamat rumah di indonesia cin,['indonesia'],[],[],0.0,6.428571429
post,364_cmt,pakek rooming aja sama harganya,[],[],[],0.0,6.428571429
post,364_cmt,mending pake esim sama juga tinggal download aplikasinya tanpa sim fisik,"['juga', 'aplikasinya tanpa sim fisik']",[],[],0.0,6.428571429
post,364_cmt,klo saya pas desember lalu beli di 711 karena sampe changi nya malem harga 12sgd klo ga salah,"['klo saya', '711', 'karena sampe', 'changi nya malem harga 12sgd', 'salah']",[],[],0.0,6.428571429
post,364_cmt,udah ada paket data dan buat seminggu,[],[],[],0.0,6.428571429
post,364_cmt,info modemnya,['info modemnya'],[],[],0.0,6.428571429
post,364_cmt,karena takut udah beli sim card nya ternyata gak di support sama modemnya,"['karena', 'modemnya']",[],[],0.0,6.428571429
post,364_cmt,makasih infonya,['makasih infonya'],[],[],0.0,6.428571429
post,364_cmt,roaming sekarang murah kok,['murah kok'],[],[],0.0,6.428571429
post,364_cmt,lebih gampang beli paket roaming kali gak,"['lebih gampang beli', 'kali']",[],[],0.0,6.428571429
post,364_cmt,ribet mending pke tsel beli roaming sngpore,['ribet mend pke tsel beli'],[],[],0.0,6.428571429
post,364_cmt,14 hari 100 gb murah cin,"['14', '100']",[],[],0.0,6.428571429
post,364_cmt,klo beli di shoppeee simcard nya sama gak kak,"['klo beli', 'gak kak']",[],[],0.0,6.428571429
post,364_cmt,soalnya biar ga ribet cari pengambilan simcard di airport,['ga'],[],[],0.0,6.428571429
post,364_cmt,belinya online di jakarta bisa ya,['jakarta'],[],[],0.0,6.428571429
post,364_cmt,ato nunggu nyampe sg,['ato nunggu'],[],[],0.0,6.428571429
post,364_cmt,kalo pada jalan trus kepisah ya bye2,"['kalo pada jalan', 'kepisah ya']",[],[],0.0,6.428571429
post,364_cmt,biasain sendiri2 ya guyss biar kl kenapa2 ttp bs saling hubungin,['sendiri2 ya guyss biar'],[],[],0.0,6.428571429
post,364_cmt,kartunya nggak isi aktivasi dulu kayak di indo kak,"['kartunya nggak isi aktivasi', 'kayak di indo']",[],[],0.0,6.428571429
post,364_cmt,langsung masukin modem aja,['langsung masukin modem'],[],[],0.0,6.428571429
post,364_cmt,ke sg bareng yuuu aku every month ke sg sendirian kaya gaseru bgt,"['ke sg bareng yuuu aku', 'sendirian kaya gaseru']",[],[],0.0,6.428571429
post,364_cmt,kalo mau foto di globe universal studio itu apa harus beli tiket juga kak,"['kalo mau', 'universal studio', 'itu apa', 'juga', 'kak']",[],[],0.0,6.428571429
post,364_cmt,replying to,[],[],[],0.0,6.428571429
post,364_cmt,t  begini nih cara beli sim card lokal singapore yang murah rp25 ribu bisa untuk 4 orang,"['begini', 'nih', 'singapore', 'yang murah', '4']",[],[],0.0,6.428571429
post,364_cmt,fyp,[],[],[],0.0,6.428571429
post,364_cmt,fypシ,[],[],[],0.0,6.428571429
post,364_cmt,klook,[],[],[],0.0,6.428571429
post,364_cmt,aplikasiklook,[],[],[],0.0,6.428571429
post,364_cmt,singtel,['singtel'],[],[],0.0,6.428571429
post,364_cmt,simcardregistration,[],[],[],0.0,6.428571429
post,364_cmt,simcardsingapore,[],[],[],0.0,6.428571429
post,364_cmt,singapore,['singapore'],[],[],0.0,6.428571429
post,364_cmt,singaporetravelguide,[],[],[],0.0,6.428571429
post,364_cmt,singaporesgp,[],[],[],0.0,6.428571429
post,364_cmt,sgtravelblogger,[],[],[],0.0,6.428571429
post,364_cmt,sgtravel,[],[],[],0.0,6.428571429
post,364_cmt,internetstabil,[],[],[],0.0,6.428571429
post,364_cmt,internetsingapore,[],[],[],0.0,6.428571429
post,364_cmt,jalanjalansingapore,[],[],[],0.0,6.428571429
post,364_cmt,liburansingapore,[],[],[],0.0,6.428571429
post,364_cmt,liburanhemat,['liburanhemat'],[],[],0.0,6.428571429
post,364_cmt,singaporelife,[],[],[],0.0,6.428571429
post,364_cmt,pake roaming,[],[],[],0.0,6.428571429
post,364_cmt,im3 100gb internet  30 menit telpon ke indo cuma 100rb ga ribet bawa2 modem,"['100', '30', 'ga', 'bawa2']",[],[],0.0,6.428571429
post,364_cmt,ada yg,['ada'],[],[],0.0,6.428571429
post,364_cmt,10 warna hijau,"['10', 'warna']",[],[],0.0,6.428571429
post,364_cmt,dpt 100 gb ms aktif 2 mg lbh sptnya bisa beli ditoko pelabuhan ada,"['100', '2', 'beli ditoko pelabuhan ada']",[],[],0.0,6.428571429
post,364_cmt,sy pakai aplikasi ubigi,['pakai aplikasi'],[],[],0.0,6.428571429
post,364_cmt,jd g prlu beli simcard,[],[],[],0.0,6.428571429
post,364_cmt,kpnpun mau traveling tinggal setting,['kpnpun mau'],[],[],0.0,6.428571429
post,364_cmt,replying to,[],[],[],0.0,6.428571429
post,364_cmt,t  begini nih cara beli sim card lokal singapore yang murah rp25 ribu bisa untuk 4 orang,"['begini', 'nih', 'singapore', 'yang murah', '4']",[],[],0.0,6.428571429
post,364_cmt,fyp,[],[],[],0.0,6.428571429
post,364_cmt,fypシ,[],[],[],0.0,6.428571429
post,364_cmt,klook,[],[],[],0.0,6.428571429
post,364_cmt,aplikasiklook,[],[],[],0.0,6.428571429
post,364_cmt,singtel,['singtel'],[],[],0.0,6.428571429
post,364_cmt,simcardregistration,[],[],[],0.0,6.428571429
post,364_cmt,simcardsingapore,[],[],[],0.0,6.428571429
post,364_cmt,singapore,['singapore'],[],[],0.0,6.428571429
post,364_cmt,singaporetravelguide,[],[],[],0.0,6.428571429
post,364_cmt,singaporesgp,[],[],[],0.0,6.428571429
post,364_cmt,sgtravelblogger,[],[],[],0.0,6.428571429
post,364_cmt,sgtravel,[],[],[],0.0,6.428571429
post,364_cmt,internetstabil,[],[],[],0.0,6.428571429
post,364_cmt,internetsingapore,[],[],[],0.0,6.428571429
post,364_cmt,jalanjalansingapore,[],[],[],0.0,6.428571429
post,364_cmt,liburansingapore,[],[],[],0.0,6.428571429
post,364_cmt,liburanhemat,['liburanhemat'],[],[],0.0,6.428571429
post,364_cmt,singaporelife,[],[],[],0.0,6.428571429
post,365_cmt,the soup was not finished ahahahahaahahah,[],[],[],0.0,6.428571429
post,365_cmt,wait,[],[],[],0.0,6.428571429
post,365_cmt,so you took a vacation cos it rained,[],[],[],0.0,6.428571429
post,365_cmt,omg hope u enjoy bali,[],['enjoy'],[],0.4,7.857142857
post,365_cmt,cant wait your video about bali,[],[],[],0.0,6.428571429
post,365_cmt,indonesia,['indonesia'],[],[],0.0,6.428571429
post,365_cmt,帅哥,[],[],[],0.0,6.428571429
post,365_cmt,grande,[],[],[],0.0,6.428571429
post,365_cmt,at least the,[],[],['least'],-0.3,5.357142857
post,365_cmt,7 soup lasted the whole flight,['7'],['whole'],[],0.2,7.142857143
post,365_cmt,love the south italian enthusiasm,['south italian'],['love'],[],0.25,7.321428571
post,365_cmt,and drama,[],[],[],0.0,6.428571429
post,365_cmt,espresso left the group hello soup,[],[],[],0.0,6.428571429
post,365_cmt,your accent is so addictive,[],[],[],0.0,6.428571429
post,365_cmt,you are hilarious,[],['hilarious'],[],0.5,8.214285714
post,365_cmt,so many ft over here,[],['many'],[],0.5,8.214285714
post,365_cmt,look like history going to repeat itself,[],[],[],0.0,6.428571429
post,365_cmt,soup,[],[],[],0.0,6.428571429
post,365_cmt,the sun lasted 1 min,['1'],[],[],0.0,6.428571429
post,365_cmt,"
lol ",[],['lol'],[],0.8,9.285714286
post,365_cmt,so funny n cute,[],"['funny', 'cute']",[],0.375,7.767857143
post,365_cmt,hahahah so cute,['hahahah'],['cute'],[],0.5,8.214285714
post,365_cmt,the sunglass of 1minute,['1minute'],[],[],0.0,6.428571429
post,366_cmt,necesito ir es mi sueño desde que vi la película por favor,[],[],[],0.0,6.428571429
post,366_cmt,el banshee de neytiri es tan hermoso,"['el banshee de', 'es tan hermoso']",[],[],0.0,6.428571429
post,366_cmt,el,[],[],[],0.0,6.428571429
post,366_cmt,17 omg,['17'],[],[],0.0,6.428571429
post,366_cmt,aleparraalv llevame,[],[],[],0.0,6.428571429
post,366_cmt,nesesito el pelucheeeee,['nesesito el pelucheeeee'],[],[],0.0,6.428571429
post,366_cmt,por qué no puedo tener dinero,[],[],[],0.0,6.428571429
post,366_cmt,niceeeeee,[],[],[],0.0,6.428571429
post,366_cmt,m miraaas dios tt hay que ir,[],[],[],0.0,6.428571429
post,366_cmt,donde es,[],[],[],0.0,6.428571429
