,id,url,account_name,following_count,follower_count,total_like_count,date,href,handle,description,hashtag,like_count,bookmark_count,share_count,comment_count,audio_to_text
389,393_post,https://www.tiktok.com/@channelnewsasia/video/7241500090928614664,CNA,6,601K,5.4M,2023-6-6,/@channelnewsasia,channelnewsasia,Two men suspected of posing as police and mounting an expressway car chase in Johor have been arrested. The duo allegedly tailed a driver who was travelling from Singapore to Genting Highlands. ,"['malaysianews', 'malaysia', 'johor']",556,47,372,88,
390,394_post,https://www.tiktok.com/@jessicajayneturner/video/7211518914814102789,Jessica Jayne,73,57K,3.1M,2023-3-17,/@jessicajayneturner,jessicajayneturner,Next destination: Singapore 🇸🇬 it’s our first time visiting so can’t wait to spend the next few days exploring 🫶🏼,[],3143,89,21,34,
391,395_post,https://www.tiktok.com/@misodyy/video/7222505406348659970,melodys butt kaya toast,51,25.4K,565.3K,2023-4-16,/@misodyy,misodyy,I protecc my country but no one protecc me,"['hongkong', 'singaporetiktok', 'sgtiktok', 'fyp', 'comedy', 'sgfoodie', 'sgtravel']",6879,253,152,84,as a fellow Singaporean I always make comparison to my own country when I travel this is Hong Kong apparently they have idiot noodles and escalator to heaven and also my favorite place light should talk you can enjoy many breathtaking views around Hong Kong Island weather is it above the mountains in the city or in the mirror food wise is about the same price as Singapore but I was really impressed by The Roasted Delicacies and dim sum however just like after every
392,396_post,https://www.tiktok.com/@alexgodevil/video/7249319954846092545,毒霸天下,9875,13.5K,310.8K,2023-6-27,/@alexgodevil,alexgodevil, ,"['fyp', 'fypシ', 'fypシ゚viral', 'tiktoksg', 'sgnews', 'mediacorp', 'singapore', 'soccer', 'school', 'childhood', 'childhoodmemories', 'memoriesbringback', 'memories', 'mediacorp', 'primaryschool', 'childhoodmemories', 'sgtiktok', 'sgnews', 'sgnewsupdate', '歌曲分享', '小时候', 'malaysia', '小时候', 'cna', 'fypage', 'tvb', 'mediacorp', 'channel5', 'channel8', '经典老歌', 'sgnews', 'sgtiktok', 'sg', 'sgfoodie', 'sgtt', 'mothershipsg', 'stomp', 'zaobaosg', 'shinmindailynews', 'memories', 'memoriesbringback', 'memoriesareforever', 'singapore', 'singaporetiktok', 'childhood', 'childhoodmemories', 'children', 'backtothepast', 'memoryunlocked', 'histroy', 'histroychannel', 'foryourpage', 'singaporeimagine', 'taiwan', 'ndp', 'sgtravel', 'airlinepilot', 'airlinetiktok', 'singaporetrending', 'jb', 'today', 'malaysia', '小时候', '歌曲分享', '长大', '中国']",661,73,106,92,
393,397_post,https://www.tiktok.com/@locavore.eats/video/7210124191809457410,Aleana & AG,78,86.1K,4.5M,2023-3-13,/@locavore.eats,locavore.eats,We had a 7 HOUR layover in Singapore but now we wished it was 24 🤯 ,"['travel', 'singapore', 'changiairport', 'foodtiktok']",29.7K,4890,2535,248,this is what it's like to explore the world's best airport located in Singapore we're here for a 7 hour layover and even that wasn't enough to fully appreciate all that Changi Airport had to offer but first the jewel is a must because it's a full-blown mall with great architecture Gardens are insulations and you could easily go for shopping spree here even before you reach your final destination they also have the centerpiece of the world's tallest indoor waterfall also known as the rainforests it's so beautiful with all the greenery and especially with Singapore being really hot it's also nice area to cool down and with this airport being absolutely massive you can use the SkyTrain to get to and from terminals for free and if you take the right one you can get a cool view of the rainbows but of course no airport is complete without food options but this definitely puts every other airport to shame there's something here for everyone but I actually liked that they had a 1966if you have more time to spare you can watch movies and they're very own 24 hours Cinema for free they have a few Blockbusters playing and you can go in and out whenever you want which is pretty cool and finally they have a gorgeous butterfly garden but definitely better during the day cuz we can't see much but this is just the few things you'll find here so happy exploring and safe travels
394,398_post,https://www.tiktok.com/@_lisa3lich/video/7120512143358692635,Lisa,127,1620,103.3K,2022-7-15,/@_lisa3lich,_lisa3lich,Your travel-on-a-budget Singapore guide 🤝🏼 ,"['singapore', 'travelonabudget']",574,373,58,3,
395,399_post,https://www.tiktok.com/@harpersbazaarsg/video/7244713344383372551,Harper’s BAZAAR SG,8,61.1K,2.1M,2023-6-15,/@harpersbazaarsg,harpersbazaarsg,In an exclusive interview with ,"['harpersbazaarsg', 'eunwoo', '차은우', 'chaeunwoo', 'leedongmin', '이동민', 'dior', 'diorbeauty', 'dioriviera', 'singapore', 'sg']",7052,710,197,92,
396,400_post,https://www.tiktok.com/@wandasaidno/video/7235230851749907717,wandasaidno,522,55.1K,3M,2023-5-20,/@wandasaidno,wandasaidno,can you guess why I flew to Singapore?? 👀 ,"['travel', 'singapore', 'minivlog', 'bornpinkinsg', 'wandasaidno']",17.2K,2752,256,89,
397,401_post,https://www.tiktok.com/@lanah_jones/video/7167170785960824066,Lanah Jones,195,6437,1.9M,2022-11-18,/@lanah_jones,lanah_jones,top 5 things to do in singapore 🇸🇬From free to expensive check them out! Might do a part 2 🤭 ,"['singapore', 'singaporetavel', 'thingstodoinsingapore', 'cloudforest', 'supertreegrove', 'chinatown', 'macritchiereservoir', 'nature', 'singaporenature', 'marinabaysands', 'raffleshotel', 'whattodoinsingapore', 'travelblog', 'traveltips', 'asia', 'travel', 'marinabaysandshotel', 'sgtiktok']",107,50,14,0,
398,402_post,https://www.tiktok.com/@roxy.goh/video/7253048868852534546,Roxanne Goh,193,946,53.3K,6d ago ,/@roxy.goh,roxy.goh,London to Singapore - Captain Goh S. W. closing his tour-of-duty after close to 46 years with Singapore Airlines. ,"['a380', 'singaporeairlines', 'sia', 'sq', 'retire', 'pilotslife', 'pilotsdaughter', 'pilotsoftiktok', 'techcrewlife', 'techcrew', 'techcrewappreciation', 'airlinepilot', 'retirement', 'sq317', 'commercialpilot', 'airlinecrewlife', 'airlinecrew', 'a380airbus', 'a380spotting', 'aviation', 'thatsallfolks', 'aviationlife', 'travel', 'singaporeair', 'changiairport', 'pilotsview', 'airlinecaptainretirement', 'airlinecaptain', 'krisflyerexperiences', 'worldclassairlines', 'worldclass', 'bestofsingapore', 'behindthescenes', 'mustsharenews', 'mothership']",974,74,91,30,
399,403_post,https://www.tiktok.com/@ellenbeaa/video/7201494786765884677,Ell’s View✈️🐚🌊,402,8280,163.7K,2023-2-18,/@ellenbeaa,ellenbeaa,The cost of Singapore💰🇸🇬 ,"['singapore', 'singaporetiktok', 'singaporetravel', 'singaporemoney', 'southeastasiatravel', 'visitingsingapore', 'fyp', 'foryou', 'singaporefood', 'singaporerestaurant', 'gardensbythebay', 'avatarexperience', 'cloudforest', 'flowerdome', 'singaporeevent', 'singaporeexperience', 'seasiatravel', 'backpackinglife', 'singaporetravelguide', 'singaporerecommendations', 'femalebackpacker', 'singaporebackpacker', 'thingstoseesingapore', 'thingstodosingapore', 'traveltrend', 'thailand', 'vietnam', 'southeastasiatravelplanning']",114,32,8,3,stop
400,404_post,https://www.tiktok.com/@theroytravels/video/7121679920551578907,Powell Roy Louis,31,32.1K,677.8K,2022-7-18,/@theroytravels,theroytravels,Travel to Singapore on a budget 🇸🇬 ,"['singaporetiktok', 'tiktoksg', 'tripscout', 'fyp', 'fypシ', 'traveltiktok', 'malaysianblogger', 'travelinfluencer', 'theroytravels']",12.7K,6101,2374,122,7 places to visit in Singapore for free one Orchard Street two million Park 3 Arab Street 4 Marina Bay Sands bye Google
401,405_post,https://www.tiktok.com/@montanadarby/video/7216709987505130758,Montana | Travels,149,95.5K,4.8M,2023-3-31,/@montanadarby,montanadarby,My new favourite city in the world!! You absolutely HAVE to add Singapore to your bucket list!! One of the most incredible cities I have ever been to ,"['singapore', 'seasia', 'backpacking', 'travelling', 'solotravel']",705,151,52,16,
402,406_post,https://www.tiktok.com/@_mydearjunnie/video/7240745580786470150,mydearjunnie on fb,43,1708,68.6K,2023-6-4,/@_mydearjunnie,_mydearjunnie,Replying to ,"['singapore', 'travel', 'traveltiktok', 'singapore', 'tutorial', 'travelsingapore', 'sgarrivalcard', 'fyp', 'fypviral']",7362,6532,1853,144,one of the most important requirements when you travel to Singapore is the Singapore arrival car for Philippine passport holders Singapore is visa-free we only need a passport but we need to submit our Singapore arrival Card 3 days before our arrival to Singapore this is free and there are two ways to fill out your Singapore arrival card first is through the website triple w dot ICA comedy or download the my ICA app in this video I will show a brief tutorial how to fill out this form using the website make sure you click the correct website because there are a lot of third party websites who collect fees this is what the website looks like click submit online and click foreign visitor you will have the different options like submit individual submission group of update your previous submission or view your submission for grips submission you may submit up to 10% in one group submission you will need your passport contact information travel information and information on your ACCyou may refer to this website for frequently asked questions this is the area for personal information where you fill in your passport details next is your trip to Singapore they should be 3 days before your arrival next is accommodation information if you booked a hotel you can see it in the list of hotels for the next city I put their Malaysia since my exit commission Malaysia and last and very important the health declaration same information but I will be uploading a video tutorial for my ICA app in my next video like and follow for More Travel related videos thank you for watching
403,407_post,https://www.tiktok.com/@emiliabeattie/video/7138404905714322694,emilia Jane,635,193.3K,11.7M,2022-9-1,/@emiliabeattie,emiliabeattie,Replying to ,"['travellife', 'backpacking', 'budgettravel', 'singapore']",34.1K,6107,447,120,how to do Singapore on a budget do people keep asking me this because it's known as a very expensive city but it doesn't have to be so starting with accommodation I found this hostel on booking.com for just 13 lb per night and it's a good location near the MRT which is basically like their Subway and it will take you anywhere in the city in terms of food if you're on a budget try eating it to a hawker Center which is basically like a food court or visit Chinatown or Little India sometimes when you're on a budget you just have to search a little bit harder we found this Cafe that made the best waffles for just one pump 50 each there's a lot of things to do in Singapore and you can see spend as much as little as you want we actually chose to do a lot of free things like walking around Gardens by the bay exploring the massive shopping malls seeing the city at night there is free walking tours and there's the Marina Bay light show on my favorite thing to do is just to walk around and explore the city because there is so much to see
404,408_post,https://www.tiktok.com/@shaylaf_/video/7137183158872755502,Shayla,183,10.4K,918.1K,2022-8-29,/@shaylaf_,shaylaf_,such a good day 😌💕 ,"['sgtiktok', 'singaporetravel', 'singaporevlog', 'sgtravelvlog', 'solotravel', 'solowomantraveler', 'solotravelvlog', 'dayinmylife', 'thatgirlaesthetic', 'dailyinspiration']",17.6K,1051,122,131,traveling in Singapore my flight landed at 6:00 a.m. and I had a couple of hours until I could go to the hotel and drop off my luggage so I decided to explore the airport the jewel at the Singapore airport is absolutely insane this was really early so the waterfall wasn't going yet and there's hardly anyone there but it is so peaceful and beautiful and fun to explore after this I took a grab my hotel to go ahead and drop off my luggage but I still have a couple hours until I could check in so I decided to just walk around and explore my neighborhood a little bit I was starving so I popped into this coffee shop and just got a cold brew and after I ate I decided to walk over to Marina Bay Sands and the Merlion I wanted to see those are staple attractions in Singapore and I just walked around the city it is so beautiful here and literally feels like a city from the future I also somehow ended up in the mall and actually got lost walking around in it the malls here are wild they are so big and I have so much to look at I also picked upso I walked over there and got into my hotel and honestly I was starting to feel just a little bit homesick so I decided to take the time to unpack and make things feel a little bit more like home and I think that really helped I relax for a little bit and facetimed Blake and my parents but I got pretty hungry for dinner so I decided to go out and just get some noodles I brought them back to my hotel and ate them in bed while I watched some Netflix and then I passed out by 6:00
405,409_post,https://www.tiktok.com/@thetraveltauruss/video/7085082581506739502,Alea S | Travel Tips & Advice,164,619.5K,10.1M,2022-4-10,/@thetraveltauruss,thetraveltauruss,Reply to ,"['thetraveltaurus', 'travelsingapore', 'singaporetravel', 'travelguides']",14.2K,3476,801,191,where is your one minute travel guide to Singapore I spent a weekend here while I was traveling in Asia and I highly suggest it if you have time to visit first of all you have to check out their airport when you are visiting I stayed in Chinatown at a hostel for a $23 a night and here are a few things I did over the weekend I went and visited Merlin the national mascot of Singapore then I got some free views at the Lavo restaurant on top of Marina Bay got tickets to Gardens by the bay which was absolutely amazing but if you're on a tight budget and you want to save some money but you just really want the photos you can just walk around outside and get photos from there for free I walked around this really awesome mall for a little bit went to future world at the art Science Museum and I even took a night safari at the Singapore Zoo so if you found this helpful go ahead and like this post comment down belowand follow for more travel tips
